meta_score,title,platform,date,user_score,link,esrb_rating,developers,genres
,Kirby Star Allies Demo,Switch,4-Mar-18,7.3,/game/switch/kirby-star-allies-demo,,['HAL Labs'],"['Action', 'Platformer', '2D']"
90,Bayonetta + Bayonetta 2,Switch,16-Feb-18,8.7,/game/switch/bayonetta-+-bayonetta-2,M,['PlatinumGames'],"['Miscellaneous', 'Compilation']"
92,Bayonetta 2,Switch,16-Feb-18,8.5,/game/switch/bayonetta-2,M,"['Nintendo', ' PlatinumGames']","['Action Adventure', 'Linear']"
84,Bayonetta,Switch,16-Feb-18,8.3,/game/switch/bayonetta,M,"['Nintendo', ' PlatinumGames']","['Action Adventure', 'Linear']"
,Fire Emblem Warriors: Shadow Dragon Pack,Switch,14-Feb-18,,/game/switch/fire-emblem-warriors-shadow-dragon-pack,T,['Omega Force'],"['Action', ""Beat-'Em-Up"", '3D']"
,Fire Emblem Warriors: Shadow Dragon Pack,3DS,14-Feb-18,,/game/3ds/fire-emblem-warriors-shadow-dragon-pack,T,['Omega Force'],"['Action', ""Beat-'Em-Up"", '3D']"
81,Dragon Quest Builders,Switch,9-Feb-18,8.1,/game/switch/dragon-quest-builders,E10+,['Square Enix'],"['Action Adventure', 'Sandbox']"
,Pokken Tournament DX: Battle Pack,Switch,31-Jan-18,6.6,/game/switch/pokken-tournament-dx-battle-pack,,['Bandai Namco Games'],"['Action', 'Fighting', '3D']"
,Xenoblade Chronicles 2: New Quests Pack 1,Switch,30-Jan-18,7.4,/game/switch/xenoblade-chronicles-2-new-quests-pack-1,,['Monolith Soft'],"['Role-Playing', 'Action RPG']"
57,Kirby Battle Royale,3DS,19-Jan-18,7.1,/game/3ds/kirby-battle-royale,E10+,"['Nintendo', ' HAL Labs']","['Miscellaneous', 'Party / Minigame']"
80,Style Savvy: Styling Star,3DS,25-Dec-17,7.8,/game/3ds/style-savvy-styling-star,E,"['Nintendo', ' syn Sophia']","['Simulation', 'Virtual', 'Career']"
,Arcade Archives: Vs. Super Mario Bros.,Switch,22-Dec-17,7.2,/game/switch/arcade-archives-vs-super-mario-bros,E,['Nintendo'],"['Action', 'Platformer', '2D']"
,Fire Emblem Warriors: Fates Pack,Switch,21-Dec-17,6.6,/game/switch/fire-emblem-warriors-fates-pack,T,['Omega Force'],"['Action', ""Beat-'Em-Up"", '3D']"
,Fire Emblem Warriors: Fates Pack,3DS,21-Dec-17,,/game/3ds/fire-emblem-warriors-fates-pack,T,['Omega Force'],"['Action', ""Beat-'Em-Up"", '3D']"
81,The Legend of Zelda: Breath of the Wild - The Champions' Ballad,Switch,7-Dec-17,8.4,/game/switch/the-legend-of-zelda-breath-of-the-wild---the-champions-ballad,E10+,['Nintendo'],"['Action Adventure', 'Open-World']"
,The Legend of Zelda: Breath of the Wild - The Champions' Ballad,WIIU,7-Dec-17,8.8,/game/wii-u/the-legend-of-zelda-breath-of-the-wild---the-champions-ballad,E10+,['Nintendo'],"['Action Adventure', 'Open-World']"
83,Xenoblade Chronicles 2,Switch,1-Dec-17,8.6,/game/switch/xenoblade-chronicles-2,T,['Monolith Soft'],"['Role-Playing', 'Action RPG']"
72,Animal Crossing: Pocket Camp,iOS,21-Nov-17,6.9,/game/ios/animal-crossing-pocket-camp,E,['Nintendo'],"['Simulation', 'Virtual', 'Virtual Life']"
84,Pokemon Ultra Sun,3DS,17-Nov-17,7.7,/game/3ds/pokemon-ultra-sun,E,['Game Freak'],"['Role-Playing', 'Trainer']"
84,Pokemon Ultra Moon,3DS,17-Nov-17,7.6,/game/3ds/pokemon-ultra-moon,E,['Game Freak'],"['Role-Playing', 'Trainer']"
,Pokemon Ultra Sun & Pokemon Ultra Moon Veteran Trainer's Dual Pack,3DS,17-Nov-17,6.3,/game/3ds/pokemon-ultra-sun-pokemon-ultra-moon-veteran-trainers-dual-pack,E,['Game Freak'],"['Role-Playing', 'Trainer']"
77,Ittle Dew 2+,Switch,14-Nov-17,7.8,/game/switch/ittle-dew-2+,E10+,['Ludosity Interactive'],"['Role-Playing', 'Action Adventure', 'General', 'Action RPG']"
59,Mario Party: The Top 100,3DS,10-Nov-17,6.4,/game/3ds/mario-party-the-top-100,E,"['Nintendo', ' Nd Cube']","['Miscellaneous', 'Party / Minigame']"
84,"Snipperclips Plus: Cut It Out, Together!",Switch,10-Nov-17,8.1,/game/switch/snipperclips-plus-cut-it-out-together!,E,['SFB Games'],"['Puzzle', 'General']"
97,Super Mario Odyssey,Switch,27-Oct-17,8.9,/game/switch/super-mario-odyssey,E10+,['Nintendo'],"['Action', 'Platformer', '3D']"
69,Fire Emblem Warriors,3DS,20-Oct-17,8,/game/3ds/fire-emblem-warriors,T,['Omega Force'],"['Action', ""Beat-'Em-Up"", '3D']"
74,Fire Emblem Warriors,Switch,20-Oct-17,7.8,/game/switch/fire-emblem-warriors,T,['Omega Force'],"['Action', ""Beat-'Em-Up"", '3D']"
72,Layton's Mystery Journey: Katrielle and The Millionaires' Conspiracy,3DS,6-Oct-17,6.5,/game/3ds/laytons-mystery-journey-katrielle-and-the-millionaires-conspiracy,E10+,"['Level 5', ' h.a.n.d. Inc.']","['Puzzle', 'General']"
81,Mario & Luigi: Superstar Saga + Bowser's Minions,3DS,6-Oct-17,8.2,/game/3ds/mario-luigi-superstar-saga-+-bowsers-minions,E,['Alphadream Corporation'],"['Role-Playing', 'Japanese-Style']"
73,Yo-kai Watch 2: Psychic Specters,3DS,29-Sep-17,8.3,/game/3ds/yo-kai-watch-2-psychic-specters,E10+,['Level 5'],"['Role-Playing', 'Trainer']"
,Hive Jump,WIIU,28-Sep-17,,/game/wii-u/hive-jump,E10+,['Graphite Lab'],"['Action', 'Platformer', '2D']"
,Monster Hunter Stories: The Legend of Zelda,3DS,28-Sep-17,,/game/3ds/monster-hunter-stories-the-legend-of-zelda,E10+,['Capcom'],"['Role-Playing', 'Action RPG', 'Japanese-Style']"
,Arcade Archives: Mario Bros.,Switch,27-Sep-17,6.8,/game/switch/arcade-archives-mario-bros,E,['Nintendo'],"['Action', 'Platformer', '2D']"
75,Dragon Ball: Xenoverse 2,Switch,22-Sep-17,7.6,/game/switch/dragon-ball-xenoverse-2,T,['Dimps Corporation'],"['Action', 'Fighting', '3D']"
79,Pokken Tournament DX,Switch,22-Sep-17,7.4,/game/switch/pokken-tournament-dx,E10+,['Bandai Namco Games'],"['Action', 'Fighting', '3D']"
85,Metroid: Samus Returns,3DS,15-Sep-17,8.7,/game/3ds/metroid-samus-returns,E10+,['Mercury Steam'],"['Action Adventure', 'Open-World']"
,ARMS: Lola Pop,Switch,13-Sep-17,,/game/switch/arms-lola-pop,,['Nintendo'],"['Action', 'Fighting', '3D']"
79,Monster Hunter Stories,3DS,8-Sep-17,8.2,/game/3ds/monster-hunter-stories,E10+,['Capcom'],"['Role-Playing', 'Action RPG', 'Japanese-Style']"
70,Sine Mora EX,Switch,8-Aug-17,7.2,/game/switch/sine-mora-ex,M,['Grasshopper Manufacture'],"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Horizontal']"
69,Hey! Pikmin,3DS,28-Jul-17,6.8,/game/3ds/hey!-pikmin,E10+,"['Nintendo', ' Arzest']","['Action', 'Platformer', '2D']"
67,Miitopia,3DS,28-Jul-17,7.9,/game/3ds/miitopia,E,['Nintendo'],"['Action', 'Role-Playing', 'General']"
83,Splatoon 2,Switch,21-Jul-17,8.4,/game/switch/splatoon-2,E10+,['Nintendo'],"['Action', 'Shooter', 'Third-Person', 'Arcade']"
73,Layton's Mystery Journey: Katrielle and The Millionaire's Conspiracy,iOS,20-Jul-17,7.3,/game/ios/laytons-mystery-journey-katrielle-and-the-millionaires-conspiracy,,"['Level 5', ' h.a.n.d. Inc.']","['Puzzle', 'General']"
,Miitopia: Casting Call,3DS,13-Jul-17,7.1,/game/3ds/miitopia-casting-call,E,['Nintendo'],"['Miscellaneous', 'Application']"
,ARMS: Max Brass,Switch,12-Jul-17,7.3,/game/switch/arms-max-brass,,['Nintendo'],"['Action', 'Fighting', '3D']"
53,Flip Wars,Switch,6-Jul-17,6.2,/game/switch/flip-wars,T,"['OVER FENCE CO.', 'LTD.', ' Over Fence']","['Puzzle', 'General']"
69,Kirby's Blowout Blast,3DS,6-Jul-17,7.2,/game/3ds/kirbys-blowout-blast,E,"['Nintendo', ' HAL Labs']","['Action', 'General']"
78,The Legend of Zelda: Breath of the Wild - The Master Trials,Switch,30-Jun-17,7.7,/game/switch/the-legend-of-zelda-breath-of-the-wild---the-master-trials,E10+,['Nintendo'],"['Action Adventure', 'Open-World']"
,The Legend of Zelda: Breath of the Wild - The Master Trials,WIIU,30-Jun-17,8.6,/game/wii-u/the-legend-of-zelda-breath-of-the-wild---the-master-trials,E10+,['Nintendo'],"['Action Adventure', 'Open-World']"
76,Ever Oasis,3DS,23-Jun-17,8.1,/game/3ds/ever-oasis,E10+,['GREZZO'],"['Role-Playing', 'Action RPG']"
,Fire Emblem Echoes: Shadows of Valentia - Cipher Legends I,3DS,22-Jun-17,,/game/3ds/fire-emblem-echoes-shadows-of-valentia---cipher-legends-i,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Tactics']"
,Fire Emblem Echoes: Shadows of Valentia - Cipher Legends II,3DS,22-Jun-17,,/game/3ds/fire-emblem-echoes-shadows-of-valentia---cipher-legends-ii,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Tactics']"
,Fire Emblem Echoes: Shadows of Valentia - Cipher Companions Pack,3DS,22-Jun-17,,/game/3ds/fire-emblem-echoes-shadows-of-valentia---cipher-companions-pack,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Tactics']"
77,ARMS,Switch,16-Jun-17,7.2,/game/switch/arms,E10+,['Nintendo'],"['Action', 'Sports', 'Fighting', 'Individual', '3D', 'Combat', 'Boxing / Martial Arts']"
,Fire Emblem Echoes: Shadows of Valentia - Rise of the Deliverance Pack,3DS,1-Jun-17,,/game/3ds/fire-emblem-echoes-shadows-of-valentia---rise-of-the-deliverance-pack,,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Tactics']"
,Fire Emblem Echoes: Shadows of Valentia - Flight from the Ruins,3DS,1-Jun-17,,/game/3ds/fire-emblem-echoes-shadows-of-valentia---flight-from-the-ruins,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Tactics']"
,Fire Emblem Echoes: Shadows of Valentia - Outpost Rescue,3DS,1-Jun-17,,/game/3ds/fire-emblem-echoes-shadows-of-valentia---outpost-rescue,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Tactics']"
,Fire Emblem Echoes: Shadows of Valentia - Battle of Zofia Harbor,3DS,1-Jun-17,,/game/3ds/fire-emblem-echoes-shadows-of-valentia---battle-of-zofia-harbor,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Tactics']"
,Fire Emblem Echoes: Shadows of Valentia - Siege of Zofia Castle,3DS,1-Jun-17,,/game/3ds/fire-emblem-echoes-shadows-of-valentia---siege-of-zofia-castle,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Tactics']"
,ARMS: Global Testpunch,Switch,26-May-17,,/game/switch/arms-global-testpunch,,['Nintendo'],"['Action', 'Fighting', '3D']"
,Fire Emblem Echoes: Shadows of Valentia - Undaunted Heroes Pack,3DS,25-May-17,,/game/3ds/fire-emblem-echoes-shadows-of-valentia---undaunted-heroes-pack,,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Tactics']"
,Fire Emblem Echoes: Shadows of Valentia - Inner Sanctum,3DS,25-May-17,,/game/3ds/fire-emblem-echoes-shadows-of-valentia---inner-sanctum,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Tactics']"
,Fire Emblem Echoes: Shadows of Valentia - Lords of the Grave,3DS,25-May-17,,/game/3ds/fire-emblem-echoes-shadows-of-valentia---lords-of-the-grave,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Tactics']"
,Fire Emblem Echoes: Shadows of Valentia - Lost Altars Pack,3DS,25-May-17,,/game/3ds/fire-emblem-echoes-shadows-of-valentia---lost-altars-pack,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Tactics']"
,Fire Emblem Echoes: Shadows of Valentia - Wealth Before Health,3DS,25-May-17,,/game/3ds/fire-emblem-echoes-shadows-of-valentia---wealth-before-health,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Tactics']"
81,Fire Emblem Echoes: Shadows of Valentia,3DS,19-May-17,8.6,/game/3ds/fire-emblem-echoes-shadows-of-valentia,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Tactics']"
,Fire Emblem Echoes: Shadows of Valentia - Fledging Warriors Pack,3DS,19-May-17,,/game/3ds/fire-emblem-echoes-shadows-of-valentia---fledging-warriors-pack,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Tactics']"
,Fire Emblem Echoes: Shadows of Valentia - The Astral Temple,3DS,19-May-17,,/game/3ds/fire-emblem-echoes-shadows-of-valentia---the-astral-temple,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Tactics']"
,Fire Emblem Echoes: Shadows of Valentia - Wretches and Riches,3DS,19-May-17,,/game/3ds/fire-emblem-echoes-shadows-of-valentia---wretches-and-riches,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Tactics']"
,Fire Emblem Echoes: Shadows of Valentia - Band of Bandages,3DS,19-May-17,,/game/3ds/fire-emblem-echoes-shadows-of-valentia---band-of-bandages,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Tactics']"
92,Mario Kart 8 Deluxe,Switch,28-Apr-17,8.6,/game/switch/mario-kart-8-deluxe,E,['Nintendo'],"['Other', 'Racing', 'Arcade', 'Automobile']"
83,BYE-BYE BOXBOY!,3DS,12-Apr-17,7.9,/game/3ds/bye-bye-boxboy!,E,['HAL Labs'],"['Puzzle', 'Action']"
57,Team Kirby Clash Deluxe,3DS,12-Apr-17,6.7,/game/3ds/team-kirby-clash-deluxe,E,"['Nintendo', ' HAL Labs']","['Action', 'Miscellaneous', 'General', 'Party / Minigame']"
62,Mario Sports Superstars,3DS,24-Mar-17,7.5,/game/3ds/mario-sports-superstars,E,"['Nintendo', ' Camelot Software Planning']","['Sports', 'General']"
,Splatoon 2: Global Testfire,Switch,24-Mar-17,,/game/switch/splatoon-2-global-testfire,,['Nintendo'],"['Action', 'Shooter', 'Third-Person', 'Arcade']"
96,The Legend of Zelda: Breath of the Wild,WIIU,3-Mar-17,8.3,/game/wii-u/the-legend-of-zelda-breath-of-the-wild,E10+,['Nintendo'],"['Fantasy', 'Fantasy', 'Action Adventure', 'Open-World']"
97,The Legend of Zelda: Breath of the Wild,Switch,3-Mar-17,8.7,/game/switch/the-legend-of-zelda-breath-of-the-wild,E10+,['Nintendo'],"['Action Adventure', 'Open-World']"
58,1-2-Switch,Switch,3-Mar-17,4.8,/game/switch/1-2-switch,E10+,['Nintendo'],"['Miscellaneous', 'Party / Minigame']"
80,"Snipperclips - Cut it out, together!",Switch,3-Mar-17,8.2,/game/switch/snipperclips---cut-it-out-together!,E,"['Nintendo', ' SFB Games']","['Puzzle', 'General']"
64,Tank Troopers,3DS,16-Feb-17,5.8,/game/3ds/tank-troopers,E,['Nintendo'],"['Simulation', 'Vehicle', 'Combat']"
77,Poochy & Yoshi's Woolly World,3DS,3-Feb-17,7.8,/game/3ds/poochy-yoshis-woolly-world,E,['Good-Feel'],"['Action', 'Platformer', '2D']"
72,Fire Emblem Heroes,iOS,2-Feb-17,7.2,/game/ios/fire-emblem-heroes,T,"['Nintendo', ' Intelligent Systems']","['Role-Playing', 'Strategy', 'Turn-Based', 'General', 'Tactics']"
85,Dragon Quest VIII: Journey of the Cursed King,3DS,20-Jan-17,8.6,/game/3ds/dragon-quest-viii-journey-of-the-cursed-king,T,"['TOSE', ' Cygames']","['Role-Playing', 'Japanese-Style']"
76,Super Mario Run,iOS,15-Dec-16,6.2,/game/ios/super-mario-run,,['Nintendo'],"['Action', 'Platformer', '2D']"
,Excitebots: Trick Racing,WIIU,15-Dec-16,,/game/wii-u/excitebots-trick-racing,,['Nintendo'],"['Racing', 'Arcade', 'Automobile']"
,Animal Crossing: New Leaf - Welcome Amiibo,3DS,5-Dec-16,7.6,/game/3ds/animal-crossing-new-leaf---welcome-amiibo,E,['Nintendo'],"['Simulation', 'Virtual', 'Virtual Life']"
73,Super Mario Maker for Nintendo 3DS,3DS,2-Dec-16,6.6,/game/3ds/super-mario-maker-for-nintendo-3ds,E,['Nintendo'],"['Action', 'Platformer', '2D']"
87,Pokemon Sun,3DS,18-Nov-16,7.6,/game/3ds/pokemon-sun,E,['Game Freak'],"['Role-Playing', 'Trainer']"
87,Pokemon Moon,3DS,18-Nov-16,7.6,/game/3ds/pokemon-moon,E,['Game Freak'],"['Role-Playing', 'Trainer']"
,Pokemon Sun and Moon Dual Pack,3DS,18-Nov-16,5.8,/game/3ds/pokemon-sun-and-moon-dual-pack,E,['Game Freak'],"['Role-Playing', 'Trainer']"
,Swapdoodle,3DS,17-Nov-16,,/game/3ds/swapdoodle,E,['Nintendo'],"['Miscellaneous', 'Application']"
68,Mario Party: Star Rush,3DS,4-Nov-16,6.9,/game/3ds/mario-party-star-rush,E,"['Nintendo', ' Nd Cube']","['Miscellaneous', 'Party / Minigame']"
,Hyrule Warriors Legends: A Link Between Worlds Pack,3DS,31-Oct-16,,/game/3ds/hyrule-warriors-legends-a-link-between-worlds-pack,,['Omega Force'],"['Action', ""Beat-'Em-Up"", '3D']"
,Pokemon Sun and Pokemon Moon Special Demo Version,3DS,18-Oct-16,5.8,/game/3ds/pokemon-sun-and-pokemon-moon-special-demo-version,,['Game Freak'],"['Role-Playing', 'Trainer']"
73,Disney Magical World 2,3DS,14-Oct-16,6.1,/game/3ds/disney-magical-world-2,E,"['h.a.n.d. Inc.', ' Bandai Namco Games']","['Simulation', 'Virtual', 'Virtual Life']"
76,Paper Mario: Color Splash,WIIU,7-Oct-16,7.1,/game/wii-u/paper-mario-color-splash,E,"['Nintendo', ' Intelligent Systems']","['Role-Playing', 'Japanese-Style']"
72,Yo-kai Watch 2: Bony Spirits,3DS,30-Sep-16,7.9,/game/3ds/yo-kai-watch-2-bony-spirits,E10+,['Level 5'],"['Role-Playing', 'Trainer']"
70,Yo-kai Watch 2: Fleshy Souls,3DS,30-Sep-16,7.7,/game/3ds/yo-kai-watch-2-fleshy-souls,E10+,['Level 5'],"['Role-Playing', 'Trainer']"
81,Dragon Quest VII: Fragments of the Forgotten Past,3DS,16-Sep-16,8.2,/game/3ds/dragon-quest-vii-fragments-of-the-forgotten-past,E10+,['ArtePiazza'],"['Role-Playing', 'Japanese-Style']"
86,Picross 3D: Round 2,3DS,1-Sep-16,7.6,/game/3ds/picross-3d-round-2,E,['HAL Labs'],"['Puzzle', 'Logic']"
,Hyrule Warriors Legends: Phantom Hourglass & Spirit Tracks Pack,3DS,1-Sep-16,,/game/3ds/hyrule-warriors-legends-phantom-hourglass-spirit-tracks-pack,E10+,['Omega Force'],"['Action', ""Beat-'Em-Up"", '3D']"
64,Metroid Prime: Federation Force,3DS,19-Aug-16,5.5,/game/3ds/metroid-prime-federation-force,T,"['Next Level Games', ' Nintendo']","['Action', 'Shooter', 'First-Person', 'Arcade']"
78,Style Savvy: Fashion Forward,3DS,19-Aug-16,6.9,/game/3ds/style-savvy-fashion-forward,E,['syn Sophia'],"['Simulation', 'Virtual', 'Career']"
,Metroid Prime: Blast Ball,3DS,21-Jul-16,7.1,/game/3ds/metroid-prime-blast-ball,,['Next Level Games'],"['Action', 'Shooter', 'First-Person', 'Arcade']"
69,Pokemon GO,iOS,6-Jul-16,5.5,/game/ios/pokemon-go,,['Niantic Labs'],"['Role-Playing', 'Trainer']"
,Teddy Together,3DS,1-Jul-16,,/game/3ds/teddy-together,,['Arika'],"['Action', 'General']"
80,BoxBoxBoy!,3DS,30-Jun-16,7.9,/game/3ds/boxboxboy!,E,['HAL Labs'],"['Puzzle', 'Action']"
,Hyrule Warriors Legends: Link's Awakening Pack,3DS,30-Jun-16,,/game/3ds/hyrule-warriors-legends-links-awakening-pack,,['Omega Force'],"['Action', ""Beat-'Em-Up"", '3D']"
80,Tokyo Mirage Sessions #FE,WIIU,24-Jun-16,7.9,/game/wii-u/tokyo-mirage-sessions-fe,T,['Atlus'],"['General', 'Fantasy', 'Role-Playing', 'Strategy', 'Turn-Based', 'Japanese-Style', 'General']"
65,Mario & Sonic at the Rio 2016 Olympic Games,WIIU,24-Jun-16,7.8,/game/wii-u/mario-sonic-at-the-rio-2016-olympic-games,E10+,"['Nintendo', ' Sega Sports R&D']","['Sports', 'Individual', 'Athletics']"
,Tokyo Mirage Sessions #FE - EXPedition Hunter,WIIU,24-Jun-16,,/game/wii-u/tokyo-mirage-sessions-fe---expedition-hunter,T,['Atlus'],"['Role-Playing', 'Japanese-Style']"
,Tokyo Mirage Sessions #FE - Masterful Hunter,WIIU,24-Jun-16,,/game/wii-u/tokyo-mirage-sessions-fe---masterful-hunter,T,['Atlus'],"['Role-Playing', 'Japanese-Style']"
,Tokyo Mirage Sessions #FE - Savage Hunter,WIIU,24-Jun-16,,/game/wii-u/tokyo-mirage-sessions-fe---savage-hunter,T,['Atlus'],"['Role-Playing', 'Japanese-Style']"
,Tokyo Mirage Sessions #FE - Tokyo Millennium Collection,WIIU,24-Jun-16,,/game/wii-u/tokyo-mirage-sessions-fe---tokyo-millennium-collection,T,['Atlus'],"['Role-Playing', 'Japanese-Style']"
83,Rhythm Heaven Megamix,3DS,15-Jun-16,8.2,/game/3ds/rhythm-heaven-megamix,E,['Nintendo'],"['Action', 'Rhythm', 'Music']"
81,Kirby: Planet Robobot,3DS,10-Jun-16,8.6,/game/3ds/kirby-planet-robobot,E,['HAL Labs'],"['Action', 'Platformer', '2D']"
,Team Kirby Clash,3DS,10-Jun-16,6.5,/game/3ds/team-kirby-clash,E,['HAL Labs'],"['Action', 'Fighting', '2D']"
,Hyrule Warriors Legends: Master Wind Waker Pack,3DS,19-May-16,,/game/3ds/hyrule-warriors-legends-master-wind-waker-pack,,['Omega Force'],"['Action', ""Beat-'Em-Up"", '3D']"
72,Disney Art Academy,3DS,13-May-16,7.1,/game/3ds/disney-art-academy,E,['Headstrong Games'],"['Miscellaneous', 'Edutainment', 'Application']"
83,Pocket Card Jockey,3DS,5-May-16,8.1,/game/3ds/pocket-card-jockey,E10+,['Game Freak'],"['Miscellaneous', 'Board / Card Game']"
69,Star Fox Zero,WIIU,22-Apr-16,7.4,/game/wii-u/star-fox-zero,E10+,['PlatinumGames'],"['Action', 'Third-Person', 'Shooter', 'Modern', 'Rail', 'Simulation', 'Space', 'Combat']"
74,Star Fox Guard,WIIU,22-Apr-16,7.4,/game/wii-u/star-fox-guard,E10+,"['Nintendo', ' PlatinumGames']","['Action', 'First-Person', 'Sci-Fi', 'Shooter', 'Strategy', 'Real-Time', 'Defense']"
,Star Fox Zero Double Pack,WIIU,22-Apr-16,8,/game/wii-u/star-fox-zero-double-pack,E10+,"['Nintendo', ' PlatinumGames']","['Miscellaneous', 'Compilation']"
81,Bravely Second: End Layer,3DS,15-Apr-16,8.1,/game/3ds/bravely-second-end-layer,T,['Silicon Studio'],"['Role-Playing', 'Japanese-Style']"
72,Miitomo,iOS,31-Mar-16,7,/game/ios/miitomo,,['Nintendo'],"['Simulation', 'Virtual', 'Virtual Life']"
,My Nintendo Picross - The Legend of Zelda: Twilight Princess,3DS,30-Mar-16,7.7,/game/3ds/my-nintendo-picross---the-legend-of-zelda-twilight-princess,E,['Nintendo'],"['Puzzle', 'Logic']"
70,Hyrule Warriors Legends,3DS,25-Mar-16,7.5,/game/3ds/hyrule-warriors-legends,T,['Omega Force'],"['Action', ""Beat-'Em-Up"", '3D']"
,Mini-Mario & Friends: amiibo Challenge,WIIU,25-Mar-16,6.9,/game/wii-u/mini-mario-friends-amiibo-challenge,E,"['Nintendo', ' Nintendo Software Technology']","['Puzzle', 'Action']"
,Mini-Mario & Friends: amiibo Challenge,3DS,25-Mar-16,6.8,/game/3ds/mini-mario-friends-amiibo-challenge,E,"['Nintendo', ' Nintendo Software Technology']","['Puzzle', 'Action']"
60,Mario & Sonic at the Rio 2016 Olympic Games,3DS,18-Mar-16,6.8,/game/3ds/mario-sonic-at-the-rio-2016-olympic-games,E10+,"['Nintendo', ' Sega Sports R&D']","['Sports', 'Individual', 'Athletics']"
76,Pokken Tournament,WIIU,18-Mar-16,7.4,/game/wii-u/pokken-tournament,E10+,['Bandai Namco Games'],"['Action', 'Fighting', '3D']"
88,Fire Emblem Fates: Revelation,3DS,10-Mar-16,7.3,/game/3ds/fire-emblem-fates-revelation,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Tactics']"
86,The Legend of Zelda: Twilight Princess HD,WIIU,4-Mar-16,8.5,/game/wii-u/the-legend-of-zelda-twilight-princess-hd,T,"['Tantalus', ' Tantatus', ' Nintendo']","['Action Adventure', 'General', 'Open-World']"
87,Fire Emblem Fates: Conquest,3DS,19-Feb-16,8,/game/3ds/fire-emblem-fates-conquest,T,['Intelligent Systems'],"['Fantasy', 'Strategy', 'Turn-Based', 'Tactics']"
86,Fire Emblem Fates: Birthright,3DS,19-Feb-16,8,/game/3ds/fire-emblem-fates-birthright,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Tactics']"
88,Fire Emblem Fates: Special Edition,3DS,19-Feb-16,7.9,/game/3ds/fire-emblem-fates-special-edition,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Tactics']"
76,Mario & Luigi: Paper Jam,3DS,22-Jan-16,7.4,/game/3ds/mario-luigi-paper-jam,E,"['Nintendo', ' Alphadream Corporation']","['Role-Playing', 'Japanese-Style']"
84,Xenoblade Chronicles X,WIIU,4-Dec-15,9.1,/game/wii-u/xenoblade-chronicles-x,T,['Monolith Soft'],"['Action RPG', 'Role-Playing', 'Action RPG']"
75,Pokemon Picross,3DS,3-Dec-15,7.4,/game/3ds/pokemon-picross,E,"['Nintendo', ' Jupiter Corporation']","['Miscellaneous', 'General', 'Puzzle', 'Logic']"
69,Pokemon Super Mystery Dungeon,3DS,20-Nov-15,8.2,/game/3ds/pokemon-super-mystery-dungeon,E,"['Spike Chunsoft Co. Ltd.', ' Spike Chunsoft']","['Role-Playing', 'Roguelike']"
58,Mario Tennis: Ultra Smash,WIIU,20-Nov-15,5.1,/game/wii-u/mario-tennis-ultra-smash,E,"['Nintendo', ' Camelot Software Planning']","['Sports', 'Individual', 'Tennis']"
46,Animal Crossing: amiibo Festival,WIIU,13-Nov-15,4.1,/game/wii-u/animal-crossing-amiibo-festival,E,"['Nintendo', ' Nd Cube']","['Miscellaneous', 'Board / Card Game']"
56,Nintendo Badge Arcade,3DS,10-Nov-15,4,/game/3ds/nintendo-badge-arcade,E,['Nintendo'],"['Miscellaneous', 'General']"
76,Yo-kai Watch,3DS,6-Nov-15,8,/game/3ds/yo-kai-watch,E10+,['Level 5'],"['Japanese-Style', 'Role-Playing', 'Trainer']"
73,The Legend of Zelda: Tri Force Heroes,3DS,23-Oct-15,7.4,/game/3ds/the-legend-of-zelda-tri-force-heroes,E,['Nintendo'],"['Action Adventure', 'Open-World']"
67,Fatal Frame: Maiden of Black Water,WIIU,22-Oct-15,7.8,/game/wii-u/fatal-frame-maiden-of-black-water,M,['Koei Tecmo Games'],"['Action', 'General', 'Horror', 'Action Adventure', 'Survival']"
78,Yoshi's Woolly World,WIIU,16-Oct-15,8.4,/game/wii-u/yoshis-woolly-world,E,['Good-Feel'],"['Action Adventure', 'Platformer', '2D', 'Fantasy', 'Action', 'Platformer', '2D']"
